segment_id,km_inicio,km_fin,observed_at_utc,ingested_at_utc,metric_name,metric_value,unit,evidence_type,fuente,source_version,uncertainty_lower,uncertainty_upper,quality_flag,is_simulated,simulation_scenario_id,notes
seg_091_092,91,92,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_092_093,92,93,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_092_093,92,93,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.000,73.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_093_094,93,94,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_093_094,93,94,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_094_095,94,95,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,68.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_094_095,94,95,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_095_096,95,96,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.500,76.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_095_096,95,96,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.500,75.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_096_097,96,97,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_096_097,96,97,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_097_098,97,98,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_097_098,97,98,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_098_099,98,99,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_098_099,98,99,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_099_100,99,100,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,68.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_099_100,99,100,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_100_101,100,101,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,73.000,77.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_100_101,100,101,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_101_102,101,102,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.000,75.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_101_102,101,102,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_102_103,102,103,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.000,73.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_102_103,102,103,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,62.000,68.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_103_104,103,104,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_103_104,103,104,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,63.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,60.000,66.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_104_105,104,105,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,69.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_104_105,104,105,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,61.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,58.000,64.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_105_106,105,106,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.000,67.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_105_106,105,106,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,59.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,56.000,62.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_106_107,106,107,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.500,75.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_106_107,106,107,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_107_108,107,108,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_107_108,107,108,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,62.500,68.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_108_109,108,109,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_108_109,108,109,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,63.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,60.500,66.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_109_110,109,110,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.500,69.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_109_110,109,110,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,61.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,58.500,64.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_110_111,110,111,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.500,67.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_110_111,110,111,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,63.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,60.500,66.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_111_112,111,112,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.000,76.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_111_112,111,112,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.000,76.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_112_113,112,113,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_112_113,112,113,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.000,75.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_113_114,113,114,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,72.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_113_114,113,114,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_114_115,114,115,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.000,70.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_114_115,114,115,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.000,73.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_115_116,115,116,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.000,68.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_115_116,115,116,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,64.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,61.000,67.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_116_117,116,117,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,72.500,76.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_116_117,116,117,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.500,76.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_117_118,117,118,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_117_118,117,118,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.500,75.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_118_119,118,119,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,72.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_118_119,118,119,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_119_120,119,120,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,68.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,66.500,70.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_119_120,119,120,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,70.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_120_121,120,121,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,66.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,64.500,68.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_120_121,120,121,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,64.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,61.500,67.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_121_122,121,122,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,75.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,73.000,77.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_121_122,121,122,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,74.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.000,77.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_122_123,122,123,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.000,75.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_122_123,122,123,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.000,76.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_123_124,123,124,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.000,73.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_123_124,123,124,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.000,75.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_124_125,124,125,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.000,71.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_124_125,124,125,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.000,74.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_125_126,125,126,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,67.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,65.000,69.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_125_126,125,126,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,62.000,68.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_126_127,126,127,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,65.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,63.000,67.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_126_127,126,127,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,64.000,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,61.000,67.000,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_127_128,127,128,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,71.500,75.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_127_128,127,128,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,73.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,70.500,76.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_128_129,128,129,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.500,73.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_128_129,128,129,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,72.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,69.500,75.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_129_130,129,130,2026-01-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,69.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,67.500,71.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
seg_129_130,129,130,2026-02-01T00:00:00Z,2026-02-02T00:00:00Z,demo_surface_condition_index,71.500,simulated_index_0_100,simulated,simulation:deterministic_change_control_demo,v0.1,68.500,74.500,simulated_demo_only,true,demo_change_control_v1,SIMULATED DEMO - NOT OPERATIONAL EVIDENCE
